0,0.045,0,0,0.021,0,0,0.007,0,0,0.06,0,0,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0.606,0.006,0,0,0,0.003,0.006,0.009000000000000001,0,0,0,0,0.009000000000000001,0,0,0,kýzgýn
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0.913,0,0,0.006,0,0,0,kýzgýn
0.04,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0.093,0,0,0,0,0,0.028,0,0,0.045,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0,0.064,0,0,0,0.003,0.006,0.009000000000000001,0,0,0,0,0.009000000000000001,0,0,0,kýzgýn
0,0,0,0,0.105,0,0,0,0,0,0,0,0,0.448,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0.04,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0,0,0,0,0.184,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0.033,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.17700000000000002,0,0,0,0,0,0,0,0,0,0.004,0,0.004,0,0,0.012,0.012,0.304,0.012,0,0.012,0,0,0.012,0,0,0,0,0.008,0,0,0,0.004,0.008,0.012,0,0,0,0,0.012,0,0,0,kýzgýn
0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0.314,0,kýzgýn
0,0,0,0,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0.033,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0,0,0.298,0,0,0.258,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0,0.006,0,0,0,0.003,0.006,0.009000000000000001,0.006,0,0,0,0.009000000000000001,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0.053,0,0.103,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.062,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.395,0,0,0,0,0,0,0,0.004,0,0.004,0,0,0.012,0.012,0,0.012,0,0.012,0,0,0.012,0,0,0,0,0.008,0,0,0,0.004,0.008,0.012,0,0,0,0.058,0.012,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.048,0,0,0,0.448,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0.07300000000000001,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0,0.006,0,0,0,0.003,0.006,0.009000000000000001,0.55,0,0,0,0.009000000000000001,0,0.314,0,kýzgýn
0.008,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0,0.006,0,0,0,0.003,0.006,0.009000000000000001,0.275,0,0,0,0.009000000000000001,0,0,0,kýzgýn
0,0,0.021,0,0.038,0,0,0.17,0,0,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0,0.006,0,0,0,0.003,0.006,0.009000000000000001,0,0,0,0,0.009000000000000001,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0,0.006,0,0,0,0.003,0.006,0.009000000000000001,0.8250000000000001,0,0,0,0.009000000000000001,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0.023,0.045,0.111,0,0.021,0,0,0.007,0.262,0,0,0,0,0,0,0,0,0.004,0,0.004,0,0,0.012,0.012,0,0.012,0,0.012,0,0,0.012,0,0,0,0,0.008,0,0,0,0.004,0.008,0.012,0,0,0,0,0.012,0,0,0,kýzgýn
0.033,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0,0,0,0,0,0,0,0,0.918,0,0,0,0,0.003,0,0.003,0,0,0.009000000000000001,0.009000000000000001,0,0.009000000000000001,0,0.009000000000000001,0,0,0.009000000000000001,0,0,0,0,0.006,0,0,0,0.003,0.006,0.009000000000000001,0.275,0,0,0,0.009000000000000001,0,0,0,kýzgýn
0.033,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0,0,0.298,0,0,0,0,0,0,0,0,0,0,0.006,0,0.006,0,0,0.018,0.018,0,0.018,0,0.018,0,0,0.018,0,0,0,0,0.012,0,0,0,0.006,0.012,0.018,0.9490000000000001,0,0,0,0.018,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0,0,0,0.108,0,0,0,0,0,0,0,0,0.448,0,0,0,0.002,0,0.002,0,0,0.006,0.006,0,0.006,0,0.006,0,0,0.006,0,0,0,0,0.004,0,0,0,0.002,0.004,0.006,0,0,0,0,0.006,0,0,0,kýzgýn
0.033,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0,0.045,0,0,0.021,0,0,0.007,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0.003,0.003,0,0.003,0,0.003,0,0,0.003,0,0,0,0,0.002,0,0,0,0.001,0.002,0.003,0,0,0,0,0.003,0,0,0,kýzgýn
0.033,0,0,0,0.122,0,0,0,0,0,0,0,0,0.605,0,0,0,0.004,0,0.004,0,0,0.012,0.012,0,0.012,0,0.012,0,0,0.012,0,0,0,0,0.008,0,0,0,0.004,0.008,0.012,0,0,0,0,0.012,0,0,0,kýzgýn
